"ns","times","ks","value"
"206730","2010","totPop",1.60684770156946
"206730","2010","ruralPop",1
"206730","2020","totPop",1.59840171753403
"206730","2020","ruralPop",1
"206730","2030","totPop",1.60262470955175
"206730","2030","ruralPop",1
"206730","2040","totPop",1.57517527361307
"206730","2040","ruralPop",1
"206730","2050","totPop",1.5667292986392
"206730","2050","ruralPop",1
"206730","2060","totPop",1.55828331913455
"206730","2060","ruralPop",1
"206730","2070","totPop",1.52661090165558
"206730","2070","ruralPop",1
"206730","2080","totPop",1.33657633788168
"206730","2080","ruralPop",1
"206730","2090","totPop",1.33657633788168
"206730","2090","ruralPop",1
"206730","2100","totPop",1.32813035384626
"206730","2100","ruralPop",1
"206731","2000","totPop",3.74236990920743
"206731","2000","ruralPop",1
"206731","2010","totPop",2.48006257023665
"206731","2010","ruralPop",1
"206731","2020","totPop",2.48748791089878
"206731","2020","ruralPop",1
"206731","2030","totPop",2.48006257023665
"206731","2030","ruralPop",1
"206731","2040","totPop",2.82162808136373
"206731","2040","ruralPop",1
"206731","2050","totPop",2.8142027407016
"206731","2050","ruralPop",1
"206731","2060","totPop",2.8142027407016
"206731","2060","ruralPop",1
"206731","2070","totPop",2.79192673464829
"206731","2070","ruralPop",1
"206731","2080","totPop",2.45778656418334
"206731","2080","ruralPop",1
"206731","2090","totPop",2.42808520153486
"206731","2090","ruralPop",1
"206731","2100","totPop",2.3761078806322
"206731","2100","ruralPop",1
"206732","2000","totPop",3.7791262660073
"206732","2000","ruralPop",1
"206732","2010","totPop",2.65438628443337
"206732","2010","ruralPop",1
"206732","2020","totPop",2.69937590429093
"206732","2020","ruralPop",1
"206732","2030","totPop",2.69937590429093
"206732","2030","ruralPop",1
"206732","2040","totPop",3.14927184543399
"206732","2040","ruralPop",1
"206732","2050","totPop",3.14927184543399
"206732","2050","ruralPop",1
"206732","2060","totPop",3.14927184543399
"206732","2060","ruralPop",1
"206732","2070","totPop",3.14927184543399
"206732","2070","ruralPop",1
"206732","2080","totPop",2.69937590429093
"206732","2080","ruralPop",1
"206732","2090","totPop",2.65438628443337
"206732","2090","ruralPop",1
"206732","2100","totPop",2.65438628443337
"206732","2100","ruralPop",1
"206733","2000","totPop",5.18486051399461
"206733","2000","ruralPop",1
"206733","2010","totPop",3.55705543280105
"206733","2010","ruralPop",1
"206733","2020","totPop",3.67763364445968
"206733","2020","ruralPop",1
"206733","2030","totPop",3.67763364445968
"206733","2030","ruralPop",1
"206733","2040","totPop",4.03936827943557
"206733","2040","ruralPop",1
"206733","2050","totPop",4.03936827943557
"206733","2050","ruralPop",1
"206733","2060","totPop",4.03936827943557
"206733","2060","ruralPop",1
"206733","2070","totPop",4.03936827943557
"206733","2070","ruralPop",1
"206733","2080","totPop",3.67763364445968
"206733","2080","ruralPop",1
"206733","2090","totPop",3.61734453863036
"206733","2090","ruralPop",1
"206733","2100","totPop",3.55705543280105
"206733","2100","ruralPop",1
"206734","2000","totPop",3.8177878918857
"206734","2000","ruralPop",1
"206734","2010","totPop",2.66639151464298
"206734","2010","ruralPop",1
"206734","2020","totPop",2.72699135134693
"206734","2020","ruralPop",1
"206734","2030","totPop",2.72699135134693
"206734","2030","ruralPop",1
"206734","2040","totPop",3.15118994820842
"206734","2040","ruralPop",1
"206734","2050","totPop",3.15118994820842
"206734","2050","ruralPop",1
"206734","2060","totPop",3.15118994820842
"206734","2060","ruralPop",1
"206734","2070","totPop",3.15118994820842
"206734","2070","ruralPop",1
"206734","2080","totPop",2.72699135134693
"206734","2080","ruralPop",1
"206734","2090","totPop",2.66639151464298
"206734","2090","ruralPop",1
"206734","2100","totPop",2.66639151464298
"206734","2100","ruralPop",1
"206735","2000","totPop",5.62479429595986
"206735","2000","ruralPop",1
"206735","2010","totPop",2.9190042354503
"206735","2010","ruralPop",0.662608693653246
"206735","2020","totPop",2.98499914632566
"206735","2020","ruralPop",0.653061232533071
"206735","2030","totPop",3.03576441881143
"206735","2030","ruralPop",0.645484949064722
"206735","2040","totPop",3.19313686591196
"206735","2040","ruralPop",0.570747218944981
"206735","2050","totPop",3.03068787631257
"206735","2050","ruralPop",0.542713551132256
"206735","2060","totPop",2.99007568337797
"206735","2060","ruralPop",0.539898137880078
"206735","2070","totPop",2.95454007106791
"206735","2070","ruralPop",0.541237136483102
"206735","2080","totPop",2.72609624139799
"206735","2080","ruralPop",0.513966492746977
"206735","2090","totPop",2.67025437194813
"206735","2090","ruralPop",0.517110284385177
"206735","2100","totPop",2.60425950464497
"206735","2100","ruralPop",0.522417174861092
"206736","2000","totPop",209.090664090921
"206736","2000","ruralPop",1
"206736","2010","totPop",145.16612548596
"206736","2010","ruralPop",0
"206736","2020","totPop",152.913625595528
"206736","2020","ruralPop",0
"206736","2030","totPop",158.594110921261
"206736","2030","ruralPop",0
"206736","2040","totPop",162.421922618191
"206736","2040","ruralPop",0
"206736","2050","totPop",163.799940884812
"206736","2050","ruralPop",0
"206736","2060","totPop",163.110929648819
"206736","2060","ruralPop",0
"206736","2070","totPop",160.752994010075
"206736","2070","ruralPop",0
"206736","2080","totPop",156.802688436263
"206736","2080","ruralPop",0
"206736","2090","totPop",152.239934504875
"206736","2090","ruralPop",0
"206736","2100","totPop",147.478128023556
"206736","2100","ruralPop",0
"206737","2000","totPop",24.3833631746005
"206737","2000","ruralPop",1
"206737","2010","totPop",16.8226300467586
"206737","2010","ruralPop",1
"206737","2020","totPop",17.5156978179693
"206737","2020","ruralPop",1
"206737","2030","totPop",18.2087645076082
"206737","2030","ruralPop",1
"206737","2040","totPop",18.5868018670218
"206737","2040","ruralPop",1
"206737","2050","totPop",18.775819465157
"206737","2050","ruralPop",1
"206737","2060","totPop",18.712813599112
"206737","2060","ruralPop",1
"206737","2070","totPop",18.3347762396984
"206737","2070","ruralPop",0.0790377382509584
"206737","2080","totPop",17.9567399618563
"206737","2080","ruralPop",0.0771929906984228
"206737","2090","totPop",17.4526919519241
"206737","2090","ruralPop",0
"206737","2100","totPop",16.8856369943752
"206737","2100","ruralPop",0
"206738","2000","totPop",5.77552275700354
"206738","2000","ruralPop",1
"206738","2010","totPop",1.15510455140071
"206738","2010","ruralPop",1
"206738","2020","totPop",0.577552275700354
"206738","2020","ruralPop",1
"206738","2030","totPop",0.577552275700354
"206738","2030","ruralPop",1
"206738","2040","totPop",0.577552275700354
"206738","2040","ruralPop",1
"206738","2050","totPop",0.577552275700354
"206738","2050","ruralPop",1
"206738","2060","totPop",0.577552275700354
"206738","2060","ruralPop",1
"206738","2070","totPop",0
"206738","2070","ruralPop",0
"206738","2080","totPop",0
"206738","2080","ruralPop",0
"206738","2090","totPop",0
"206738","2090","ruralPop",0
"206738","2100","totPop",0
"206738","2100","ruralPop",0
"206754","2000","totPop",10.0174250472532
"206754","2000","ruralPop",1
"206754","2010","totPop",1.58169869167157
"206754","2010","ruralPop",1
"206754","2020","totPop",1.58169869167157
"206754","2020","ruralPop",1
"206754","2030","totPop",1.05446579444771
"206754","2030","ruralPop",1
"206754","2040","totPop",1.05446579444771
"206754","2040","ruralPop",1
"206754","2050","totPop",0.527232897223855
"206754","2050","ruralPop",1
"206754","2060","totPop",0.527232897223855
"206754","2060","ruralPop",1
"206754","2070","totPop",0.527232897223855
"206754","2070","ruralPop",1
"206754","2080","totPop",0.527232897223855
"206754","2080","ruralPop",1
"206754","2090","totPop",0
"206754","2090","ruralPop",0
"206754","2100","totPop",0
"206754","2100","ruralPop",0
"206755","2000","totPop",2.66048370254196
"206755","2000","ruralPop",1
"206755","2010","totPop",0.532096740508392
"206755","2010","ruralPop",1
"206755","2020","totPop",0.532096740508392
"206755","2020","ruralPop",1
"206755","2030","totPop",0.532096740508392
"206755","2030","ruralPop",1
"206755","2040","totPop",0
"206755","2040","ruralPop",0
"206755","2050","totPop",0
"206755","2050","ruralPop",0
"206755","2060","totPop",0
"206755","2060","ruralPop",0
"206755","2070","totPop",0
"206755","2070","ruralPop",0
"206755","2080","totPop",0
"206755","2080","ruralPop",0
"206755","2090","totPop",0
"206755","2090","ruralPop",0
"206755","2100","totPop",0
"206755","2100","ruralPop",0
"206766","2000","totPop",4.13799484784884
"206766","2000","ruralPop",1
"206766","2010","totPop",1.24711041721605
"206766","2010","ruralPop",1
"206766","2020","totPop",1.20585740884918
"206766","2020","ruralPop",1
"206766","2030","totPop",0.983725771451055
"206766","2030","ruralPop",1
"206766","2040","totPop",0.932952831791047
"206766","2040","ruralPop",1
"206766","2050","totPop",0.891699809805811
"206766","2050","ruralPop",1
"206766","2060","totPop",0.837753561417051
"206766","2060","ruralPop",1
"206766","2070","totPop",0.777460681952427
"206766","2070","ruralPop",1
"206766","2080","totPop",0.748900906372688
"206766","2080","ruralPop",1
"206766","2090","totPop",0.717167808871409
"206766","2090","ruralPop",1
"206766","2100","totPop",0.694954652877042
"206766","2100","ruralPop",1
"206767","2000","totPop",5.5585918072804
"206767","2000","ruralPop",1
"206767","2010","totPop",1.0117702048599
"206767","2010","ruralPop",1
"206767","2020","totPop",0.905268108506896
"206767","2020","ruralPop",1
"206767","2030","totPop",0.700456298471798
"206767","2030","ruralPop",1
"206767","2040","totPop",0.579617354833644
"206767","2040","ruralPop",1
"206767","2050","totPop",0.47721146430515
"206767","2050","ruralPop",1
"206767","2060","totPop",0.393238626886311
"206767","2060","ruralPop",1
"206767","2070","totPop",0.315410151353648
"206767","2070","ruralPop",1
"206767","2080","totPop",0.268303448170873
"206767","2080","ruralPop",1
"206767","2090","totPop",0.210956140608438
"206767","2090","ruralPop",1
"206767","2100","totPop",0.184330608829316
"206767","2100","ruralPop",1
"206769","2000","totPop",0
"206769","2000","ruralPop",0
"206769","2010","totPop",0
"206769","2010","ruralPop",0
"206769","2020","totPop",0
"206769","2020","ruralPop",0
"206769","2030","totPop",0
"206769","2030","ruralPop",0
"206769","2040","totPop",0
"206769","2040","ruralPop",0
"206769","2050","totPop",0
"206769","2050","ruralPop",0
"206769","2060","totPop",0
"206769","2060","ruralPop",0
"206769","2070","totPop",0
"206769","2070","ruralPop",0
"206769","2080","totPop",0
"206769","2080","ruralPop",0
"206769","2090","totPop",0
"206769","2090","ruralPop",0
"206769","2100","totPop",0
"206769","2100","ruralPop",0
"206770","2000","totPop",1.10342855925261
"206770","2000","ruralPop",1
"206770","2010","totPop",0.178283217809844
"206770","2010","ruralPop",1
"206770","2020","totPop",0.168646282646369
"206770","2020","ruralPop",1
"206770","2030","totPop",0.125280095089342
"206770","2030","ruralPop",1
"206770","2040","totPop",0.120461632677257
"206770","2040","ruralPop",1
"206770","2050","totPop",0.0626400501294975
"206770","2050","ruralPop",1
"206770","2060","totPop",0.053003120135675
"206770","2060","ruralPop",1
"206770","2070","totPop",0.053003120135675
"206770","2070","ruralPop",1
"206770","2080","totPop",0.053003120135675
"206770","2080","ruralPop",1
"206770","2090","totPop",0
"206770","2090","ruralPop",0
"206770","2100","totPop",0
"206770","2100","ruralPop",0
"206772","2000","totPop",6.06813120442602
"206772","2000","ruralPop",1
"206772","2010","totPop",2.21627121379075
"206772","2010","ruralPop",1
"206772","2020","totPop",2.20659316902161
"206772","2020","ruralPop",1
"206772","2030","totPop",2.1388468867879
"206772","2030","ruralPop",1
"206772","2040","totPop",2.05174448386569
"206772","2040","ruralPop",1
"206772","2050","totPop",1.97432015167114
"206772","2050","ruralPop",1
"206772","2060","totPop",1.93560805566189
"206772","2060","ruralPop",1
"206772","2070","totPop",1.87753982858072
"206772","2070","ruralPop",1
"206772","2080","totPop",1.79043742565851
"206772","2080","ruralPop",1
"206772","2090","totPop",1.65494482484916
"206772","2090","ruralPop",1
"206772","2100","totPop",1.5871985945325
"206772","2100","ruralPop",1
"206774","2000","totPop",13.1004731815766
"206774","2000","ruralPop",1
"206774","2010","totPop",2.28182970052035
"206774","2010","ruralPop",1
"206774","2020","totPop",2.20528275386234
"206774","2020","ruralPop",1
"206774","2030","totPop",1.64393804036476
"206774","2030","ruralPop",1
"206774","2040","totPop",1.53823027725956
"206774","2040","ruralPop",1
"206774","2050","totPop",1.03156201345211
"206774","2050","ruralPop",1
"206774","2060","totPop",0.936789502741612
"206774","2060","ruralPop",1
"206774","2070","totPop",0.86388762978646
"206774","2070","ruralPop",1
"206774","2080","totPop",0.820146483330946
"206774","2080","ruralPop",1
"206774","2090","totPop",0.371799732161906
"206774","2090","ruralPop",1
"206774","2100","totPop",0.331703677496536
"206774","2100","ruralPop",1
"206775","2000","totPop",10.0174250472532
"206775","2000","ruralPop",1
"206775","2010","totPop",5.94113358679339
"206775","2010","ruralPop",1
"206775","2020","totPop",6.1071143509423
"206775","2020","ruralPop",1
"206775","2030","totPop",6.29262214304193
"206775","2030","ruralPop",1
"206775","2040","totPop",6.33655842731414
"206775","2040","ruralPop",1
"206775","2050","totPop",6.28774050128118
"206775","2050","ruralPop",1
"206775","2060","totPop",6.23892265904965
"206775","2060","ruralPop",1
"206775","2070","totPop",6.18522300745455
"206775","2070","ruralPop",1
"206775","2080","totPop",6.08270542982653
"206775","2080","ruralPop",1
"206775","2090","totPop",5.78491656707378
"206775","2090","ruralPop",1
"206775","2100","totPop",5.64822653340425
"206775","2100","ruralPop",1
"206783","2000","totPop",1.9392682547954
"206783","2000","ruralPop",1
"206783","2010","totPop",1.28494303934715
"206783","2010","ruralPop",1
"206783","2020","totPop",1.28968452884856
"206783","2020","ruralPop",1
"206783","2030","totPop",1.29442601326291
"206783","2030","ruralPop",1
"206783","2040","totPop",1.26597709660271
"206783","2040","ruralPop",1
"206783","2050","totPop",1.2612356071013
"206783","2050","ruralPop",1
"206783","2060","totPop",1.2612356071013
"206783","2060","ruralPop",1
"206783","2070","totPop",1.2612356071013
"206783","2070","ruralPop",1
"206783","2080","totPop",1.24701113859707
"206783","2080","ruralPop",1
"206783","2090","totPop",1.24226965418273
"206783","2090","ruralPop",1
"206783","2100","totPop",1.22804519585263
"206783","2100","ruralPop",1
"206784","2000","totPop",1.59934770653491
"206784","2000","ruralPop",1
"206784","2010","totPop",1.12811131435347
"206784","2010","ruralPop",1
"206784","2020","totPop",1.19951076075035
"206784","2020","ruralPop",1
"206784","2030","totPop",1.19951076075035
"206784","2030","ruralPop",1
"206784","2040","totPop",1.19951076075035
"206784","2040","ruralPop",1
"206784","2050","totPop",1.19951076075035
"206784","2050","ruralPop",1
"206784","2060","totPop",1.19951076075035
"206784","2060","ruralPop",1
"206784","2070","totPop",1.19951076075035
"206784","2070","ruralPop",1
"206784","2080","totPop",1.18523086381065
"206784","2080","ruralPop",1
"206784","2090","totPop",1.17095096687094
"206784","2090","ruralPop",1
"206784","2100","totPop",1.09955155111537
